FULL NAME,BORN,AGE,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER
George Maber,"Tuesday, 2 November 1869 in Kaiapoi, New Zealand","Monday, 17 December 1894 in Coolgardie, Western Australia",78kg,Forward,Unknown,Petone,Wellington,"Saturday, 15 September 1894v N.S.W. at Christchurchaged 24 years, 317 days",0 0,1 1,1 1,,0pts,0pts,53,,,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,
Angus James Macdonald,"Monday, 12 January 1981 in Whangarei, New Zealand",38,"1.94m, 107kg",Blindside Flanker,King's College,Auckland University,Auckland,Blues,Gus,"Saturday, 5 November 2005v Wales at Cardiffaged 24 years, 297 days","Saturday, 5 November 2005v Wales at Cardiffaged 24 years, 297 days","Saturday, 26 November 2005v Scotland at Edinburghaged 24 years, 318 days",2 (1 as a substitute) 2,0 0,2 (1 as a substitute) 2,Jersey Number 6 : 1 Jersey Number 18 : 1,0pts,0pts,0pts,1061,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCES,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Hamish Hugh Macdonald,"Saturday, 11 January 1947 in Rawene, New Zealand",72,"1.90m, 102kg",Lock,King's College,Oxford,"Canterbury, Northland",Toby,"Saturday, 13 May 1972v New Zealand Juniors at Wellingtonaged 25 years, 123 days","Saturday, 2 December 1972v Wales at Cardiffaged 25 years, 326 days","Saturday, 4 September 1976v South Africa at Cape Townaged 29 years, 237 days",12 12,36 36,48 48,Jersey Number 4 : 9 Jersey Number 5 : 3,"4pts (1t, 0c, 0p, 0dg, 0m)","4pts (1t, 0c, 0p, 0dg, 0m)","8pts (2t, 0c, 0p, 0dg, 0m)",700,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,
Leon Raymond MacDonald,"Wednesday, 21 December 1977 in Blenheim, New Zealand",41,"1.81m, 96kg",Fullback,Marlborough Boys' College,Burnside,Canterbury,Crusaders,Rangi,"Saturday, 24 June 2000v Scotland at Dunedinaged 22 years, 186 days","Saturday, 24 June 2000v Scotland at Dunedinaged 22 years, 186 days","Saturday, 12 July 2008v South Africa at Dunedinaged 30 years, 204 days",56 (22 as a substitute) 56,0 0,56 (22 as a substitute) 56,Jersey Number 10 : 2 Jersey Number 13 : 5 Jersey Number 15 : 27 Jersey Number 21 : 1 Jersey Number 22 : 21,"141pts (14t, 25c, 7p, 0dg, 0m)",0pts,"141pts (14t, 25c, 7p, 0dg, 0m)",995,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Ian Neven MacEwan,"Tuesday, 1 May 1934 in Auckland, New Zealand",84,"1.92m, 105kg",Lock and Number 8,Nelson College,Athletic,Wellington,"Saturday, 4 August 1956v South Africa at Wellingtonaged 22 years, 95 days","Saturday, 4 August 1956v South Africa at Wellingtonaged 22 years, 95 days","Saturday, 8 September 1962v Australia at Dunedinaged 28 years, 130 days",20 20,32 32,52 52,Jersey Number 3 : 1 Jersey Number 4 : 16 Jersey Number 5 : 2 Jersey Number 8 : 1,3 as Captain,"6pts (2t, 0c, 0p, 0dg, 0m)","21pts (7t, 0c, 0p, 0dg, 0m)","27pts (9t, 0c, 0p, 0dg, 0m)",578,,,
FULL NAME,BORN,DIED,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,,
James Douglas Mackay,"Thursday, 21 September 1905 in New Plymouth, New Zealand","Tuesday, 1 January 1985",Wing three-quarter,New Plymouth Boys' High,Victoria University,Wellington,"Wednesday, 12 September 1928v West Coast-Buller at Greymouthaged 22 years, 357 days",0 0,2 2,2 2,,"12pts (4t, 0c, 0p, 0dg, 0m)","12pts (4t, 0c, 0p, 0dg, 0m)",359,,,,,,,,
FULL NAME,BORN,DIED,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,,
Robert Henry Craig Mackenzie,"Wednesday, 17 February 1904 in Wellington, New Zealand","Monday, 19 July 1993 in Wellington",First five-eighth,Wellington College,Victoria University,Wellington,"Wednesday, 12 September 1928v West Coast-Buller at Greymouthaged 24 years, 208 days",0 0,2 2,2 2,,0pts,0pts,360,,,,,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,
Roderick McCulloch MacKenzie,"Thursday, 16 September 1909 in Rakaia, New Zealand","Friday, 24 March 2000 in Auckland","1.83m, 95kg",Flanker and Lock,Feilding Convent School,Kia Toa,Manawatu,Squire,"Saturday, 4 August 1934v N.S.W. at Sydneyaged 24 years, 322 days","Saturday, 11 August 1934v Australia at Sydneyaged 24 years, 329 days","Saturday, 13 August 1938v Australia at Sydneyaged 28 years, 331 days",9 9,26 (1 as a substitute) 26,35 (1 as a substitute) 35,Jersey Number 4 : 1 Jersey Number 6 : 2 Jersey Number 7 : 6,3 as Captain,0pts,"36pts (11t, 0c, 0p, 0dg, 1m)","36pts (11t, 0c, 0p, 0dg, 1m)",403,,
FULL NAME,BORN,DIED,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,,
Charles Nicholson Mackintosh,"Sunday, 6 June 1869 in Timaru, New Zealand","Saturday, 14 September 1918 in Rio de Janerio, Brazil",Forward,Timaru Boys' High,Union (South Canterbury),South Canterbury,"Saturday, 1 July 1893v N.S.W. at Sydneyaged 24 years, 25 days",0 0,4 4,4 4,,0pts,0pts,39,,,,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,
Jamie Lachlan Mackintosh,"Wednesday, 20 February 1985 in Invercargill, New Zealand",33,"1.93m, 130kg",Prop,Southland Boys' High,Woodlands,Southland,Highlanders,Whoppa,"Saturday, 8 November 2008v Scotland at Edinburghaged 23 years, 262 days","Saturday, 8 November 2008v Scotland at Edinburghaged 23 years, 262 days","Saturday, 8 November 2008v Scotland at Edinburghaged 23 years, 262 days",1 1,1 1,2 2,Jersey Number 1 : 1,0pts,0pts,0pts,1081,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
William Henry Mackrell,"Wednesday, 20 July 1881 in Milton, Australia","Sunday, 15 July 1917 in Auckland","1.78m, 79kg",Hooker,Unknown,Newton,Auckland,"Saturday, 29 July 1905v Wellington Province at Wellingtonaged 24 years, 9 days","Monday, 1 January 1906v France at Parisaged 24 years, 165 days","Monday, 1 January 1906v France at Parisaged 24 years, 165 days",1 1,6 6,7 7,Jersey Number 1 : 1,0pts,"3pts (1t, 0c, 0p, 0dg, 0m)","3pts (1t, 0c, 0p, 0dg, 0m)",131,,,,
FULL NAME,BORN,DIED,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,
John Victor Macky,"Saturday, 3 September 1887 in Auckland, New Zealand","Saturday, 15 September 1951 in Auckland",Wing three-quarter,Auckland Grammar,Auckland University,Auckland,"Saturday, 13 September 1913v Australia at Dunedinaged 26 years, 10 days","Saturday, 13 September 1913v Australia at Dunedinaged 26 years, 10 days","Saturday, 13 September 1913v Australia at Dunedinaged 26 years, 10 days",1 1,0 0,1 1,Jersey Number 11 : 1,0pts,0pts,0pts,198,,,,,
FULL NAME,BORN,DIED,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,
Donald Gregory Macpherson,"Sunday, 23 July 1882 in Waimate, New Zealand","Monday, 26 November 1956 in Waimate",Wing three-quarter,Unknown,Otago University,Otago,"Saturday, 2 September 1905v Australia at Dunedinaged 23 years, 41 days","Saturday, 2 September 1905v Australia at Dunedinaged 23 years, 41 days","Saturday, 2 September 1905v Australia at Dunedinaged 23 years, 41 days",1 1,0 0,1 1,Jersey Number 14 : 1,0pts,0pts,0pts,136,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Gordon Macpherson,"Tuesday, 9 October 1962 in Gisborne, New Zealand",56,"1.95m, 102kg",Lock,Gisborne Boys' High,Union (Otago),Otago,"Saturday, 28 June 1986v France at Christchurchaged 23 years, 262 days","Saturday, 28 June 1986v France at Christchurchaged 23 years, 262 days","Saturday, 28 June 1986v France at Christchurchaged 23 years, 262 days",1 1,0 0,1 1,Jersey Number 4 : 1,0pts,0pts,0pts,873,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Ian Robert MacRae,"Tuesday, 6 April 1943 in Christchurch, New Zealand",75,"1.88m, 86kg",Second five-eighth and centre three-quarter,Rangiora High,Napier Marist,Hawkes Bay,"Saturday, 26 October 1963v Southern Counties at Hoveaged 20 years, 203 days","Saturday, 16 July 1966v British & Irish Lions at Dunedinaged 23 years, 101 days","Saturday, 12 September 1970v South Africa at Johannesburgaged 27 years, 159 days",17 17,28 28,45 45,Jersey Number 12 : 15 Jersey Number 13 : 2,3 as Captain,"9pts (3t, 0c, 0p, 0dg, 0m)","33pts (11t, 0c, 0p, 0dg, 0m)","42pts (14t, 0c, 0p, 0dg, 0m)",642,,,
FULL NAME,BORN,DIED,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,
James Richard Maguire,"Saturday, 6 February 1886 in Auckland, New Zealand","Thursday, 1 December 1966 in Lower Hutt",Hooker,Unknown,Grafton,Auckland,"Saturday, 11 June 1910v N.S.W. at Sydneyaged 24 years, 125 days","Saturday, 25 June 1910v Australia at Sydneyaged 24 years, 139 days","Saturday, 2 July 1910v Australia at Sydneyaged 24 years, 146 days",3 3,3 3,6 6,Jersey Number 1 : 3,0pts,0pts,0pts,168,,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Atholstan Mahoney,"Wednesday, 15 July 1908 in Woodville, New Zealand","Friday, 13 July 1979 in Pahiatua","1.88m, 91kg",Loose Forward,St Pat's (Town),Konini,Bush,Tonk,"Wednesday, 3 July 1929v Newcastle at Newcastleaged 20 years, 353 days","Saturday, 23 November 1935v Scotland at Edinburghaged 27 years, 131 days","Saturday, 4 January 1936v England at Londonaged 27 years, 173 days",4 4,22 22,26 26,Jersey Number 8 : 4,0pts,"6pts (2t, 0c, 0p, 0dg, 0m)","6pts (2t, 0c, 0p, 0dg, 0m)",370,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Laurence William Mains,"Saturday, 16 February 1946 in Dunedin, New Zealand",73,"1.80m, 78kg",Fullback,King's High,Southern,Otago,"Saturday, 10 July 1971v British & Irish Lions at Christchurchaged 25 years, 144 days","Saturday, 10 July 1971v British & Irish Lions at Christchurchaged 25 years, 144 days","Saturday, 5 June 1976v Ireland at Wellingtonaged 30 years, 110 days",4 4,11 11,15 15,Jersey Number 15 : 4,"21pts (1t, 3c, 4p, 0dg, 0m)","132pts (1t, 28c, 24p, 0dg, 0m)","153pts (2t, 31c, 28p, 0dg, 0m)",697,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
John Major,"Thursday, 8 August 1940 in Whakatane, New Zealand",78,"1.75m, 88kg",Hooker,Waitara High,Inglewood,Taranaki,"Saturday, 26 October 1963v Southern Counties at Hoveaged 23 years, 79 days","Saturday, 19 August 1967v Australia at Wellingtonaged 27 years, 11 days","Saturday, 19 August 1967v Australia at Wellingtonaged 27 years, 11 days",1 1,23 23,24 24,Jersey Number 2 : 1,0pts,0pts,0pts,643,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Isitolo Maka,"Sunday, 25 May 1975 in Longoteme, Tonga",43,"1.90m, 122kg",Number 8,Sacred Heart College,Auckland Marist,Otago,"Saturday, 27 June 1998v England at Aucklandaged 23 years, 33 days","Saturday, 27 June 1998v England at Aucklandaged 23 years, 33 days","Saturday, 15 August 1998v South Africa at Durbanaged 23 years, 82 days",4 (3 as a substitute) 4,0 0,4 (3 as a substitute) 4,Jersey Number 8 : 1 Jersey Number 18 : 1 Jersey Number 19 : 2,"5pts (1t, 0c, 0p, 0dg, 0m)",0pts,"5pts (1t, 0c, 0p, 0dg, 0m)",972,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Thomas Simon Maling,"Tuesday, 3 June 1975 in Christchurch, New Zealand",43,"1.97m, 110kg",Lock,Christ's College,Otago University,Otago,Donk,"Tuesday, 13 November 2001v Ireland 'A' at Belfastaged 26 years, 163 days","Saturday, 8 June 2002v Italy at Hamiltonaged 27 years, 5 days","Saturday, 14 August 2004v South Africa at Johannesburgaged 29 years, 72 days",11 (1 as a substitute) 11,2 2,13 (1 as a substitute) 13,Jersey Number 4 : 2 Jersey Number 5 : 8 Jersey Number 18 : 1,0pts,0pts,0pts,1007,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
John Eaton Manchester,"Thursday, 23 January 1908 in Waimate, New Zealand","Tuesday, 6 September 1983 in Dunedin","1.85m, 91kg",Flanker,Timaru Boys' High,Christchurch,Canterbury,"Wednesday, 15 June 1932v Wellington at Wellingtonaged 24 years, 144 days","Saturday, 2 July 1932v Australia at Sydneyaged 24 years, 161 days","Saturday, 4 January 1936v England at Londonaged 27 years, 346 days",9 9,27 (1 as a substitute) 27,36 (1 as a substitute) 36,Jersey Number 7 : 9,20 as Captain,"3pts (1t, 0c, 0p, 0dg, 0m)","20pts (6t, 1c, 0p, 0dg, 0m)","23pts (7t, 1c, 0p, 0dg, 0m)",393,,,
FULL NAME,BORN,AGE,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,
Simon James Mannix,"Tuesday, 10 August 1971 in Lower Hutt, New Zealand",47,First five-eighth,St Pat's (Silverstream),Petone,Wellington,"Wednesday, 17 October 1990v Provence/Cote D'Azur Invitation XV at Toulonaged 19 years, 68 days","Sunday, 26 June 1994v France at Christchurchaged 22 years, 320 days","Sunday, 26 June 1994v France at Christchurchaged 22 years, 320 days",1 1,8 8,9 9,Jersey Number 10 : 1,0pts,"70pts (2t, 19c, 8p, 0dg, 0m)","70pts (2t, 19c, 8p, 0dg, 0m)",908,,,,,
FULL NAME,BORN,DIED,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,,
Paul Francis Markham,"Friday, 27 November 1891 in Timaru, New Zealand","Tuesday, 11 August 1953 in Auckland",Second five-eighth,St Pat's (Town),Wellington Marist,Wellington,"Saturday, 3 September 1921v N.S.W. at Christchurchaged 29 years, 280 days",0 0,1 1,1 1,,0pts,0pts,242,,,,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,
Justin Warren Marshall,"Sunday, 5 August 1973 in Gore, New Zealand",45,"1.79m, 94kg",Halfback,Gore High,Christchurch HSOB,Canterbury,Crusaders,"Wednesday, 25 October 1995v Italy 'A' at Cataniaaged 22 years, 81 days","Saturday, 18 November 1995v France at Parisaged 22 years, 105 days","Saturday, 9 July 2005v British & Irish Lions at Aucklandaged 31 years, 338 days",81 (7 as a substitute) 81,7 (1 as a substitute) 7,88 (8 as a substitute) 88,Jersey Number 9 : 74 Jersey Number 20 : 7,5 as Captain,"120pts (24t, 0c, 0p, 0dg, 0m)","20pts (4t, 0c, 0p, 0dg, 0m)","140pts (28t, 0c, 0p, 0dg, 0m)",948,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,
Lelia Tony Corona Masaga,"Saturday, 30 August 1986 in Wellington, New Zealand",32,"1.80m, 94kg",Wing,James Cook High,Manurewa,Counties-Manukau,Chiefs,Flash,"Saturday, 27 June 2009v Italy at Christchurchaged 22 years, 301 days","Saturday, 27 June 2009v Italy at Christchurchaged 22 years, 301 days","Saturday, 27 June 2009v Italy at Christchurchaged 22 years, 301 days",1 1,0 0,1 1,Jersey Number 14 : 1,0pts,0pts,0pts,1092,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCES,SUPER RUGBY TEAM,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,
Matemini Christopher Masoe,"Tuesday, 15 May 1979 in Savai'i, Samoa",39,"1.83m, 106kg",Loose Forward,Wanganui City College,Inglewood,"Taranaki, Wellington",Hurricanes,Mussy,"Saturday, 5 November 2005v Wales at Cardiffaged 26 years, 174 days","Saturday, 5 November 2005v Wales at Cardiffaged 26 years, 174 days","Saturday, 6 October 2007v France at Cardiffaged 28 years, 144 days",20 (10 as a substitute) 20,0 0,20 (10 as a substitute) 20,Jersey Number 6 : 1 Jersey Number 7 : 6 Jersey Number 8 : 3 Jersey Number 19 : 10,"15pts (3t, 0c, 0p, 0dg, 0m)",0pts,"15pts (3t, 0c, 0p, 0dg, 0m)",1059,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
David Frank Mason,"Wednesday, 21 November 1923 in Wellington, New Zealand","Friday, 3 July 1981 in Johannesburg, South Africa","1.75m, 74kg",Wing three-quarter,Wellington College,Wellington COB,Wellington,Tim,"Saturday, 7 June 1947v N.S.W. at Sydneyaged 23 years, 198 days","Saturday, 28 June 1947v Australia at Sydneyaged 23 years, 219 days","Saturday, 28 June 1947v Australia at Sydneyaged 23 years, 219 days",1 (1 as a substitute) 1,5 5,6 (1 as a substitute) 6,Jersey Number 16 : 1,"3pts (1t, 0c, 0p, 0dg, 0m)","6pts (2t, 0c, 0p, 0dg, 0m)","9pts (3t, 0c, 0p, 0dg, 0m)",478,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
Frederick Harold Masters,"Friday, 20 December 1895 in Brunnerton, New Zealand","Tuesday, 27 May 1980 in Sydney, Australia",97kg,Lock,Stratford High,Stratford,Taranaki,"Wednesday, 19 July 1922v Wairarapa at Cartertonaged 26 years, 211 days",0 0,4 4,4 4,,0pts,0pts,254,,,,,,,
